won batting first,1993-2017,15,15,0,0,0,-,4217,111,4492,37.99,5.63,,57991
won fielding first,1998-2019,10,10,0,0,0,-,2589,45,2674,57.53,5.80,,57991
lost batting first,1998-2019,10,0,10,0,0,0.000,2573,85,2911,30.27,5.30,,57991
lost fielding first,1993-2017,15,0,15,0,0,0.000,3248,143,4103,22.71,4.74,,57991
,57991
2 team series,2002-2019,10,10,10,0,0,1.000,5592,139,5625,40.23,5.96,,57991
3-4 team tournaments,1996-1999,5,5,5,0,0,1.000,2446,71,2881,34.45,5.09,,57991
5+ team tournaments,1993-2011,10,10,10,0,0,1.000,4589,174,5674,26.37,4.85,,57991
,57991
2nd match in series,2002-2017,4,4,4,0,0,1.000,2105,55,2096,38.27,6.02,,57991
3rd match in series,2011-2016,3,3,3,0,0,1.000,1779,37,1781,48.08,5.99,,57991
4th match in series,2009-2019,3,3,3,0,0,1.000,1708,47,1748,36.34,5.86,,57991
,57991
World Cup,1996-2011,4,4,4,0,0,1.000,1877,72,2299,26.06,4.89,,57991
ICC Champions Trophy,2006-2006,5,5,5,0,0,1.000,2313,83,2779,27.86,4.99,,57991
,57991
tournament finals,1997-1997,1,1,1,0,0,1.000,563,12,563,46.91,6.00,,57991
tournament semi-finals,1996-2011,3,3,3,0,0,1.000,1346,56,1772,24.03,4.55,,57991
preliminary matches,1993-2011,11,11,11,0,0,1.000,5126,177,6220,28.96,4.94,,57991
overall,1985-2007,5,5,5,0,0,1.000,2034,58,2464,35.06,4.95,Profile,57993
Australia,1987-2007,2,1,1,0,0,1.000,534,15,600,35.60,5.34,,57993
Bangladesh,1990-1990,1,0,1,0,0,0.000,170,6,300,28.33,3.40,,57993
England,1985-1993,2,1,1,0,0,1.000,319,12,390,26.58,4.90,,57993
India,1985-2007,4,3,1,0,0,3.000,777,15,882,51.80,5.28,,57993
New Zealand,1987-1987,1,0,1,0,0,0.000,234,10,292,23.40,4.80,,57993
,57993
home,1985-2007,4,3,1,0,0,3.000,777,15,882,51.80,5.28,,57993
away,1985-2007,4,1,3,0,0,0.333,772,25,990,30.88,4.67,,57993
neutral,1987-1987,1,1,1,0,0,1.000,485,18,592,26.94,4.91,,57993
,57993
1980s,1985-1987,2,2,2,0,0,1.000,720,29,772,24.82,5.59,,57993
1990s,1990-1993,2,2,2,0,0,1.000,740,18,1092,41.11,4.06,,57993
2000s,2007-2007,1,1,1,0,0,1.000,574,11,600,52.18,5.74,,57993
,57993
won the toss,1985-2007,5,3,2,0,0,1.500,1027,28,1261,36.67,4.88,,57993
lost the toss,1985-2007,5,2,3,0,0,0.666,1007,30,1203,33.56,5.02,,57993
,57993
won toss & batted,1987-2007,3,2,1,0,0,2.000,712,18,900,39.55,4.74,,57993
won toss & fielded,1985-1993,2,1,1,0,0,1.000,315,10,361,31.50,5.23,,57993
lost toss & sent in,1985-1993,2,1,1,0,0,1.000,319,12,390,26.58,4.90,,57993
lost toss & fielded,1987-2007,3,1,2,0,0,0.500,688,18,813,38.22,5.07,,57993
,57993
matches batting first,1985-2007,5,3,2,0,0,1.500,1031,30,1290,34.36,4.79,,57993
matches fielding first,1985-2007,5,2,3,0,0,0.666,1003,28,1174,35.82,5.12,,57993
,57993
1st match innings,1985-2007,5,3,2,0,0,1.500,1031,30,1290,34.36,4.79,,57993
2nd match innings,1985-2007,5,2,3,0,0,0.666,1003,28,1174,35.82,5.12,,57993
,57993
won match,1985-2007,5,5,0,0,0,-,1035,24,1182,43.12,5.25,,57993
lost match,1985-2007,5,0,5,0,0,0.000,999,34,1282,29.38,4.67,,57993
,57993
won batting first,1985-2007,3,3,0,0,0,-,663,18,690,36.83,5.76,,57993
won fielding first,1990-1993,2,2,0,0,0,-,372,6,492,62.00,4.53,,57993
lost batting first,1990-1993,2,0,2,0,0,0.000,368,12,600,30.66,3.68,,57993
lost fielding first,1985-2007,3,0,3,0,0,0.000,631,22,682,28.68,5.55,,57993
,57993
2 team series,1985-2007,3,3,3,0,0,1.000,1208,33,1351,36.60,5.36,,57993
3-4 team tournaments,1990-1990,1,1,1,0,0,1.000,341,7,521,48.71,3.92,,57993
5+ team tournaments,1987-1987,1,1,1,0,0,1.000,485,18,592,26.94,4.91,,57993
,57993
3rd match in series,1993-1993,1,1,1,0,0,1.000,399,11,571,36.27,4.19,,57993
4th match in series,2007-2007,1,1,1,0,0,1.000,574,11,600,52.18,5.74,,57993
5th match in series,1985-1985,1,1,1,0,0,1.000,235,11,180,21.36,7.83,,57993
,57993
World Cup,1987-1987,1,1,1,0,0,1.000,485,18,592,26.94,4.91,,57993
Asia Cup,1990-1990,1,1,1,0,0,1.000,341,7,521,48.71,3.92,,57993
overall,1987-2017,21,20,20,0,1,1.000,9316,322,10856,28.93,5.14,Profile,58008
Africa XI,2007-2007,2,0,2,0,0,0.000,624,17,599,36.70,6.25,,58008
Asia XI,2007-2007,2,2,0,0,0,-,668,15,600,44.53,6.68,,58008
Australia,1987-2017,5,4,1,0,0,4.000,1172,34,1313,34.47,5.35,,58008
Bangladesh,1998-1998,1,0,1,0,0,0.000,198,10,278,19.80,4.27,,58008
England,2002-2011,3,2,1,0,0,2.000,631,30,854,21.03,4.43,,58008
India,1987-2017,12,7,4,0,1,1.750,2865,84,3236,34.10,5.31,,58008
Kenya,1998-2011,2,1,1,0,0,1.000,295,18,443,16.38,3.99,,58008
New Zealand,1996-2011,4,1,2,0,1,0.500,461,19,510,24.26,5.42,,58008
Pakistan,1997-2012,2,2,0,0,0,-,555,9,589,61.66,5.65,,58008
South Africa,2011-2015,2,0,2,0,0,0.000,429,19,586,22.57,4.39,,58008
West Indies,1989-2011,6,1,5,0,0,0.200,1279,57,1592,22.43,4.82,,58008
Zimbabwe,1987-1987,1,0,1,0,0,0.000,139,10,256,13.90,3.25,,58008
,58008
home,1987-2017,12,7,4,0,1,1.750,2865,84,3236,34.10,5.31,,58008
away,1987-2017,12,4,7,0,1,0.571,2458,90,2846,27.31,5.18,,58008
neutral,1987-2011,9,9,9,0,0,1.000,3993,148,4774,26.97,5.01,,58008
,58008
1980s,1987-1989,3,3,3,0,0,1.000,1296,51,1698,25.41,4.57,,58008
1990s,1994-1998,4,4,4,0,0,1.000,2064,62,2347,33.29,5.27,,58008
2000s,2002-2007,5,4,4,0,1,1.000,2409,68,2478,35.42,5.83,,58008
2010s,2010-2017,9,9,9,0,0,1.000,3547,141,4333,25.15,4.91,,58008
,58008
won the toss,1987-2017,21,14,6,0,1,2.333,4938,164,5711,30.10,5.18,,58008
lost the toss,1987-2017,21,6,14,0,1,0.428,4378,158,5145,27.70,5.10,,58008
,58008
won toss & batted,1989-2017,16,11,4,0,1,2.750,3807,127,4315,29.97,5.29,,58008
won toss & fielded,1987-2012,5,3,2,0,0,1.500,1131,37,1396,30.56,4.86,,58008
lost toss & sent in,1987-2012,5,2,3,0,0,0.666,1221,41,1484,29.78,4.93,,58008
lost toss & fielded,1989-2017,16,4,11,0,1,0.363,3157,117,3661,26.98,5.17,,58008
,58008
matches batting first,1987-2017,21,13,7,0,1,1.857,5028,168,5799,29.92,5.20,,58008
matches fielding first,1987-2017,21,7,13,0,1,0.538,4288,154,5057,27.84,5.08,,58008
,58008
1st match innings,1987-2017,21,13,7,0,1,1.857,5028,168,5799,29.92,5.20,,58008
2nd match innings,1987-2017,20,7,13,0,0,0.538,4288,154,5057,27.84,5.08,,58008
,58008
day match,1987-2012,7,7,7,0,0,1.000,2674,107,3624,24.99,4.42,,58008
day/night match,1996-2017,14,13,13,0,1,1.000,6642,215,7232,30.89,5.51,,58008
,58008
won match,1987-2017,20,20,0,0,0,-,4908,129,5444,38.04,5.40,,58008
lost match,1987-2017,20,0,20,0,0,0.000,4267,190,5251,22.45,4.87,,58008
no result,2003-2003,1,0,0,0,1,0.000,141,3,161,47.00,5.25,,58008
,58008
won batting first,1987-2017,13,13,0,0,0,-,3496,100,3861,34.96,5.43,,58008
won fielding first,1994-2012,7,7,0,0,0,-,1412,29,1583,48.68,5.35,,58008
lost batting first,1994-2012,7,0,7,0,0,0.000,1391,65,1777,21.40,4.69,,58008
lost fielding first,1987-2017,13,0,13,0,0,0.000,2876,125,3474,23.00,4.96,,58008
no result batting first,2003-2003,1,0,0,0,1,0.000,141,3,161,47.00,5.25,,58008
no result fielding first,2003-2003,1,0,0,0,1,0.000,0,0,0,-,-,,58008
,58008
2 team series,2002-2017,9,9,9,0,0,1.000,4414,136,4786,32.45,5.53,,58008
3-4 team tournaments,1994-2003,4,3,3,0,1,1.000,1630,52,1921,31.34,5.09,,58008
5+ team tournaments,1987-2011,8,8,8,0,0,1.000,3272,134,4149,24.41,4.73,,58008
,58008
1st match in series,2012-2017,2,2,2,0,0,1.000,873,26,1015,33.57,5.16,,58008
2nd match in series,2007-2007,1,1,1,0,0,1.000,643,17,599,37.82,6.44,,58008
3rd match in series,2002-2007,3,3,3,0,0,1.000,1625,48,1718,33.85,5.67,,58008
4th match in series,2015-2015,1,1,1,0,0,1.000,563,17,600,33.11,5.63,,58008
5th match in series,2010-2011,2,2,2,0,0,1.000,710,28,854,25.35,4.98,,58008
,58008
World Cup,1987-2011,7,7,7,0,0,1.000,2889,118,3606,24.48,4.80,,58008
,58008
tournament quarter-finals,1996-1996,1,1,1,0,0,1.000,575,13,587,44.23,5.87,,58008
preliminary matches,1987-2011,11,10,10,0,1,1.000,4327,173,5483,25.01,4.73,,58008
overall,1982-2017,18,18,18,0,0,1.000,8503,247,10240,34.42,4.98,Profile,58027
Australia,1987-1987,1,1,0,0,0,-,266,5,300,53.20,5.32,,58027
England,1982-2017,6,3,3,0,0,1.000,1506,37,1712,40.70,5.27,,58027
India,1982-2017,16,12,4,0,0,3.000,3979,96,4493,41.44,5.31,,58027
Kenya,1996-1996,1,0,1,0,0,0.000,199,6,300,33.16,3.98,,58027
New Zealand,1988-2003,2,1,1,0,0,1.000,409,13,555,31.46,4.42,,58027
Pakistan,1989-1989,1,0,1,0,0,0.000,148,9,300,16.44,2.96,,58027
Sri Lanka,1990-2014,3,1,2,0,0,0.500,647,30,798,21.56,4.86,,58027
West Indies,1994-2011,3,0,3,0,0,0.000,631,28,890,22.53,4.25,,58027
Zimbabwe,1987-2000,3,0,3,0,0,0.000,718,23,892,31.21,4.82,,58027
,58027
home,1982-2017,16,12,4,0,0,3.000,3979,96,4493,41.44,5.31,,58027
away,1982-2017,16,4,12,0,0,0.333,3765,125,4587,30.12,4.92,,58027
neutral,1987-1989,2,2,2,0,0,1.000,759,26,1160,29.19,3.92,,58027
,58027
1980s,1982-1989,5,5,5,0,0,1.000,2034,60,2777,33.90,4.39,,58027
1990s,1990-1998,4,4,4,0,0,1.000,1871,53,2310,35.30,4.85,,58027
2000s,2000-2009,6,6,6,0,0,1.000,2870,87,3424,32.98,5.02,,58027
2010s,2011-2017,3,3,3,0,0,1.000,1728,47,1729,36.76,5.99,,58027
,58027
won the toss,1982-2017,18,7,11,0,0,0.636,4120,142,5076,29.01,4.86,,58027
lost the toss,1982-2017,18,11,7,0,0,1.571,4383,105,5164,41.74,5.09,,58027
,58027
won toss & batted,1988-2009,8,2,6,0,0,0.333,1700,71,2322,23.94,4.39,,58027
won toss & fielded,1982-2017,10,5,5,0,0,1.000,2420,71,2754,34.08,5.27,,58027
lost toss & sent in,1982-2017,10,5,5,0,0,1.000,2723,56,2970,48.62,5.50,,58027
lost toss & fielded,1988-2009,8,6,2,0,0,3.000,1660,49,2194,33.87,4.53,,58027
,58027
matches batting first,1982-2017,18,7,11,0,0,0.636,4423,127,5292,34.82,5.01,,58027
matches fielding first,1982-2017,18,11,7,0,0,1.571,4080,120,4948,34.00,4.94,,58027
,58027
1st match innings,1982-2017,18,7,11,0,0,0.636,4423,127,5292,34.82,5.01,,58027
2nd match innings,1982-2017,18,11,7,0,0,1.571,4080,120,4948,34.00,4.94,,58027
,58027
day match,1982-2002,11,11,11,0,0,1.000,4897,144,6263,34.00,4.69,,58027
day/night match,2003-2017,7,7,7,0,0,1.000,3606,103,3977,35.00,5.44,,58027
,58027
won match,1982-2017,18,18,0,0,0,-,4438,102,5049,43.50,5.27,,58027
lost match,1982-2017,18,0,18,0,0,0.000,4065,145,5191,28.03,4.69,,58027
,58027
won batting first,1987-2017,7,7,0,0,0,-,1964,46,2086,42.69,5.64,,58027
won fielding first,1982-2011,11,11,0,0,0,-,2474,56,2963,44.17,5.00,,58027
lost batting first,1982-2011,11,0,11,0,0,0.000,2459,81,3206,30.35,4.60,,58027
lost fielding first,1987-2017,7,0,7,0,0,0.000,1606,64,1985,25.09,4.85,,58027
,58027
2 team series,1982-2017,12,12,12,0,0,1.000,5885,164,6781,35.88,5.20,,58027
3-4 team tournaments,1990-2003,3,3,3,0,0,1.000,1457,48,1748,30.35,5.00,,58027
5+ team tournaments,1987-1996,3,3,3,0,0,1.000,1161,35,1711,33.17,4.07,,58027
,58027
1st match in series,2000-2014,3,3,3,0,0,1.000,1489,47,1713,31.68,5.21,,58027
2nd match in series,1984-2017,5,5,5,0,0,1.000,2403,74,2861,32.47,5.03,,58027
3rd match in series,1982-2009,2,2,2,0,0,1.000,943,24,1049,39.29,5.39,,58027
4th match in series,1994-1994,1,1,1,0,0,1.000,507,11,596,46.09,5.10,,58027
5th match in series,2008-2008,1,1,1,0,0,1.000,543,8,562,67.87,5.79,,58027
,58027
World Cup,1987-1996,2,2,2,0,0,1.000,864,20,1151,43.20,4.50,,58027
Asia Cup,1990-1990,1,1,1,0,0,1.000,392,20,571,19.60,4.11,,58027
overall,1982-2019,25,24,24,0,1,1.000,10969,358,13511,30.63,4.87,Profile,58040
Australia,1986-2019,6,3,3,0,0,1.000,1497,39,1756,38.38,5.11,,58040
Canada,2011-2011,1,1,0,0,0,-,199,5,273,39.80,4.37,,58040
England,1989-2011,4,2,2,0,0,1.000,868,30,1111,28.93,4.68,,58040
India,1982-2019,20,12,7,0,1,1.714,4343,126,5156,34.46,5.05,,58040
Kenya,2011-2011,1,0,1,0,0,0.000,198,10,300,19.80,3.96,,58040
Netherlands,2011-2011,2,0,2,0,0,0.000,304,20,469,15.20,3.88,,58040
New Zealand,1994-2016,3,1,2,0,0,0.500,603,28,874,21.53,4.13,,58040
Pakistan,2005-2013,2,1,1,0,0,1.000,460,18,593,25.55,4.65,,58040
South Africa,2011-2011,1,1,0,0,0,-,223,3,257,74.33,5.20,,58040
Sri Lanka,1982-2009,5,1,3,0,1,0.333,1033,33,1288,31.30,4.81,,58040
West Indies,1989-2014,4,2,2,0,0,1.000,963,37,1134,26.02,5.09,,58040
Zimbabwe,1998-1998,1,0,1,0,0,0.000,278,9,300,30.88,5.56,,58040
,58040
home,1982-2019,20,12,7,0,1,1.714,4343,126,5156,34.46,5.05,,58040
away,1982-2019,20,7,12,0,1,0.583,4378,159,5568,27.53,4.71,,58040
neutral,1989-2011,5,5,5,0,0,1.000,2248,73,2787,30.79,4.83,,58040
,58040
1980s,1982-1989,6,6,6,0,0,1.000,2738,85,3286,32.21,4.99,,58040
1990s,1994-1999,5,5,5,0,0,1.000,2404,60,2919,40.06,4.94,,58040
2000s,2002-2009,5,4,4,0,1,1.000,1896,65,2362,29.16,4.81,,58040
2010s,2011-2019,9,9,9,0,0,1.000,3931,148,4944,26.56,4.77,,58040
,58040
won the toss,1982-2019,25,10,14,0,1,0.714,5443,189,6739,28.79,4.84,,58040
lost the toss,1982-2019,25,14,10,0,1,1.400,5526,169,6772,32.69,4.89,,58040
,58040
won toss & batted,1982-2019,12,5,7,0,0,0.714,2830,99,3529,28.58,4.81,,58040
won toss & fielded,1986-2016,13,5,7,0,1,0.714,2613,90,3210,29.03,4.88,,58040
lost toss & sent in,1986-2016,13,7,5,0,1,1.400,3040,90,3601,33.77,5.06,,58040
lost toss & fielded,1982-2019,12,7,5,0,0,1.400,2486,79,3171,31.46,4.70,,58040
,58040
matches batting first,1982-2019,25,12,12,0,1,1.000,5870,189,7130,31.05,4.93,,58040
matches fielding first,1982-2019,25,12,12,0,1,1.000,5099,169,6381,30.17,4.79,,58040
,58040
1st match innings,1982-2019,25,12,12,0,1,1.000,5870,189,7130,31.05,4.93,,58040
2nd match innings,1982-2019,24,12,12,0,0,1.000,5099,169,6381,30.17,4.79,,58040
,58040
day match,1982-2009,15,14,14,0,1,1.000,6579,201,7977,32.73,4.94,,58040
day/night match,2009-2019,10,10,10,0,0,1.000,4390,157,5534,27.96,4.75,,58040
,58040
won match,1982-2019,24,24,0,0,0,-,5812,139,6666,41.81,5.23,,58040
lost match,1982-2019,24,0,24,0,0,0.000,5074,214,6704,23.71,4.54,,58040
no result,2009-2009,1,0,0,0,1,0.000,83,5,141,16.60,3.53,,58040
,58040
won batting first,1987-2019,12,12,0,0,0,-,3119,87,3512,35.85,5.32,,58040
won fielding first,1982-2011,12,12,0,0,0,-,2693,52,3154,51.78,5.12,,58040
lost batting first,1982-2011,12,0,12,0,0,0.000,2668,97,3477,27.50,4.60,,58040
lost fielding first,1987-2019,12,0,12,0,0,0.000,2406,117,3227,20.56,4.47,,58040
no result batting first,2009-2009,1,0,0,0,1,0.000,83,5,141,16.60,3.53,,58040
no result fielding first,2009-2009,1,0,0,0,1,0.000,0,0,0,-,-,,58040
,58040
2 team series,1982-2019,14,13,13,0,1,1.000,5975,199,7356,30.02,4.87,,58040
3-4 team tournaments,1994-1998,3,3,3,0,0,1.000,1501,41,1763,36.60,5.10,,58040
5+ team tournaments,1987-2011,8,8,8,0,0,1.000,3493,118,4392,29.60,4.77,,58040
,58040
1st match in series,2006-2006,1,1,1,0,0,1.000,367,20,509,18.35,4.32,,58040
2nd match in series,1982-2016,4,4,4,0,0,1.000,1989,60,2231,33.15,5.34,,58040
3rd match in series,1987-2013,3,3,3,0,0,1.000,1200,39,1658,30.76,4.34,,58040
4th match in series,1986-1986,1,1,1,0,0,1.000,480,13,531,36.92,5.42,,58040
5th match in series,1999-2019,4,3,3,0,1,1.000,1492,49,1905,30.44,4.69,,58040
6th match in series,2005-2005,1,1,1,0,0,1.000,447,18,522,24.83,5.13,,58040
,58040
World Cup,1987-2011,6,6,6,0,0,1.000,2732,84,3289,32.52,4.98,,58040
,58040
tournament finals,1998-1998,1,1,1,0,0,1.000,458,16,589,28.62,4.66,,58040
preliminary matches,1987-2011,10,10,10,0,0,1.000,4536,143,5566,31.72,4.88,,58040
overall,1984-1991,2,2,2,0,0,1.000,967,25,1113,38.68,5.21,Profile,58044
Australia,1984-1984,1,1,0,0,0,-,220,9,288,24.44,4.58,,58044
India,1984-1991,2,0,2,0,0,0.000,459,14,545,32.78,5.05,,58044
South Africa,1991-1991,1,1,0,0,0,-,288,2,280,144.00,6.17,,58044
,58044
home,1984-1991,2,0,2,0,0,0.000,459,14,545,32.78,5.05,,58044
away,1984-1991,2,2,0,0,0,-,508,11,568,46.18,5.36,,58044
,58044
1980s,1984-1984,1,1,1,0,0,1.000,392,19,533,20.63,4.41,,58044
1990s,1991-1991,1,1,1,0,0,1.000,575,6,580,95.83,5.94,,58044
,58044
won the toss,1984-1991,2,1,1,0,0,1.000,507,13,588,39.00,5.17,,58044
lost the toss,1984-1991,2,1,1,0,0,1.000,460,12,525,38.33,5.25,,58044
,58044
won toss & batted,1984-1991,2,1,1,0,0,1.000,507,13,588,39.00,5.17,,58044
lost toss & fielded,1984-1991,2,1,1,0,0,1.000,460,12,525,38.33,5.25,,58044
,58044
matches batting first,1984-1991,2,1,1,0,0,1.000,507,13,588,39.00,5.17,,58044
matches fielding first,1984-1991,2,1,1,0,0,1.000,460,12,525,38.33,5.25,,58044
,58044
1st match innings,1984-1991,2,1,1,0,0,1.000,507,13,588,39.00,5.17,,58044
2nd match innings,1984-1991,2,1,1,0,0,1.000,460,12,525,38.33,5.25,,58044
,58044
won match,1984-1991,2,2,0,0,0,-,508,11,568,46.18,5.36,,58044
lost match,1984-1991,2,0,2,0,0,0.000,459,14,545,32.78,5.05,,58044
,58044
won batting first,1984-1984,1,1,0,0,0,-,220,9,288,24.44,4.58,,58044
won fielding first,1991-1991,1,1,0,0,0,-,288,2,280,144.00,6.17,,58044
lost batting first,1991-1991,1,0,1,0,0,0.000,287,4,300,71.75,5.74,,58044
lost fielding first,1984-1984,1,0,1,0,0,0.000,172,10,245,17.20,4.21,,58044
,58044
1st match in series,1984-1984,1,1,1,0,0,1.000,392,19,533,20.63,4.41,,58044
3rd match in series,1991-1991,1,1,1,0,0,1.000,575,6,580,95.83,5.94,,58044
overall,2013-2017,4,4,4,0,0,1.000,1664,56,1987,29.71,5.02,Profile,58056
England,2013-2013,1,1,0,0,0,-,227,3,284,75.66,4.79,,58056
India,2013-2017,4,2,2,0,0,1.000,862,30,1027,28.73,5.03,,58056
New Zealand,2016-2016,1,0,1,0,0,0.000,190,10,263,19.00,4.33,,58056
Sri Lanka,2017-2017,1,1,0,0,0,-,114,3,124,38.00,5.51,,58056
West Indies,2014-2014,1,0,1,0,0,0.000,271,10,289,27.10,5.62,,58056
,58056
home,2013-2017,4,2,2,0,0,1.000,862,30,1027,28.73,5.03,,58056
away,2013-2017,4,2,2,0,0,1.000,802,26,960,30.84,5.01,,58056
,58056
2010s,2013-2017,4,4,4,0,0,1.000,1664,56,1987,29.71,5.02,,58056
,58056
won the toss,2013-2017,4,3,1,0,0,3.000,806,20,896,40.30,5.39,,58056
lost the toss,2013-2017,4,1,3,0,0,0.333,858,36,1091,23.83,4.71,,58056
,58056
won toss & fielded,2013-2017,4,3,1,0,0,3.000,806,20,896,40.30,5.39,,58056
lost toss & sent in,2013-2017,4,1,3,0,0,0.333,858,36,1091,23.83,4.71,,58056
,58056
matches batting first,2013-2017,4,1,3,0,0,0.333,858,36,1091,23.83,4.71,,58056
matches fielding first,2013-2017,4,3,1,0,0,3.000,806,20,896,40.30,5.39,,58056
,58056
1st match innings,2013-2017,4,1,3,0,0,0.333,858,36,1091,23.83,4.71,,58056
2nd match innings,2013-2017,4,3,1,0,0,3.000,806,20,896,40.30,5.39,,58056
,58056
day match,2013-2013,1,1,1,0,0,1.000,453,13,582,34.84,4.67,,58056
day/night match,2014-2017,3,3,3,0,0,1.000,1211,43,1405,28.16,5.17,,58056
,58056
won match,2013-2017,4,4,0,0,0,-,865,16,907,54.06,5.72,,58056
lost match,2013-2017,4,0,4,0,0,0.000,799,40,1080,19.97,4.43,,58056
,58056
won batting first,2014-2014,1,1,0,0,0,-,330,6,300,55.00,6.60,,58056
won fielding first,2013-2017,3,3,0,0,0,-,535,10,607,53.50,5.28,,58056
lost batting first,2013-2017,3,0,3,0,0,0.000,528,30,791,17.60,4.00,,58056
lost fielding first,2014-2014,1,0,1,0,0,0.000,271,10,289,27.10,5.62,,58056
,58056
1st match in series,2016-2017,2,2,2,0,0,1.000,610,27,816,22.59,4.48,,58056
4th match in series,2014-2014,1,1,1,0,0,1.000,601,16,589,37.56,6.12,,58056
5th match in series,2013-2013,1,1,1,0,0,1.000,453,13,582,34.84,4.67,,58056
overall,1988-2006,8,8,8,0,0,1.000,3479,121,4381,28.75,4.76,Profile,58081
Australia,1996-2003,2,1,1,0,0,1.000,316,12,385,26.33,4.92,,58081
England,2006-2006,1,0,1,0,0,0.000,226,10,299,22.60,4.53,,58081
India,1988-2006,6,2,4,0,0,0.500,1408,43,1752,32.74,4.82,,58081
New Zealand,2003-2003,1,0,1,0,0,0.000,97,10,202,9.70,2.88,,58081
South Africa,1996-2000,2,2,0,0,0,-,469,16,572,29.31,4.91,,58081
West Indies,1988-1994,2,2,0,0,0,-,504,11,595,45.81,5.08,,58081
Zimbabwe,1993-2002,2,1,1,0,0,1.000,459,19,576,24.15,4.78,,58081
,58081
home,1988-2006,6,2,4,0,0,0.500,1408,43,1752,32.74,4.82,,58081
away,1988-2006,6,4,2,0,0,2.000,1440,48,1758,30.00,4.91,,58081
neutral,1996-2003,2,2,2,0,0,1.000,631,30,871,21.03,4.34,,58081
,58081
1980s,1988-1988,1,1,1,0,0,1.000,461,12,595,38.41,4.64,,58081
1990s,1993-1996,3,3,3,0,0,1.000,1314,50,1705,26.28,4.62,,58081
2000s,2000-2006,4,4,4,0,0,1.000,1704,59,2081,28.88,4.91,,58081
,58081
won the toss,1988-2006,8,3,5,0,0,0.600,1749,65,2247,26.90,4.67,,58081
lost the toss,1988-2006,8,5,3,0,0,1.666,1730,56,2134,30.89,4.86,,58081
,58081
won toss & batted,1994-2006,5,1,4,0,0,0.250,1085,41,1386,26.46,4.69,,58081
won toss & fielded,1988-2000,3,2,1,0,0,2.000,664,24,861,27.66,4.62,,58081
lost toss & sent in,1988-2000,3,1,2,0,0,0.500,727,21,888,34.61,4.91,,58081
lost toss & fielded,1994-2006,5,4,1,0,0,4.000,1003,35,1246,28.65,4.82,,58081
,58081
matches batting first,1988-2006,8,2,6,0,0,0.333,1812,62,2274,29.22,4.78,,58081
matches fielding first,1988-2006,8,6,2,0,0,3.000,1667,59,2107,28.25,4.74,,58081
,58081
1st match innings,1988-2006,8,2,6,0,0,0.333,1812,62,2274,29.22,4.78,,58081
2nd match innings,1988-2006,8,6,2,0,0,3.000,1667,59,2107,28.25,4.74,,58081
,58081
won match,1988-2006,8,8,0,0,0,-,1830,51,2147,35.88,5.11,,58081
lost match,1988-2006,8,0,8,0,0,0.000,1649,70,2234,23.55,4.42,,58081
,58081
won batting first,1993-1994,2,2,0,0,0,-,522,12,588,43.50,5.32,,58081
won fielding first,1988-2006,6,6,0,0,0,-,1308,39,1559,33.53,5.03,,58081
lost batting first,1988-2006,6,0,6,0,0,0.000,1290,50,1686,25.80,4.59,,58081
lost fielding first,1993-1994,2,0,2,0,0,0.000,359,20,548,17.95,3.93,,58081
,58081
2 team series,1988-2006,6,6,6,0,0,1.000,2848,91,3510,31.29,4.86,,58081
3-4 team tournaments,1996-2003,2,2,2,0,0,1.000,631,30,871,21.03,4.34,,58081
,58081
1st match in series,1993-2002,3,3,3,0,0,1.000,1432,47,1734,30.46,4.95,,58081
2nd match in series,2006-2006,1,1,1,0,0,1.000,456,16,593,28.50,4.61,,58081
3rd match in series,2000-2000,1,1,1,0,0,1.000,499,16,588,31.18,5.09,,58081
5th match in series,1988-1988,1,1,1,0,0,1.000,461,12,595,38.41,4.64,,58081
overall,1983-2010,14,14,14,0,0,1.000,5651,197,7401,28.68,4.58,Profile,58114
Australia,1996-2009,3,2,1,0,0,2.000,635,17,851,37.35,4.47,,58114
India,1983-2010,10,6,4,0,0,1.500,1991,66,2507,30.16,4.76,,58114
New Zealand,1994-2010,4,1,3,0,0,0.333,824,38,1145,21.68,4.31,,58114
Pakistan,2007-2007,1,0,1,0,0,0.000,239,7,300,34.14,4.78,,58114
